distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
5.680549432141854,0.7603754601543542,0.4186441275523671,1.0,1.0,0.0,0.0,0.0
1.5116338142763803,0.3810047998432457,3.205836224350732,0.0,0.0,0.0,1.0,0.0
9.830600167862316,1.0861311190577008,0.5264180372503026,1.0,0.0,0.0,1.0,0.0
18.75005134421013,1.5623754247103177,1.2574542036182532,1.0,0.0,0.0,1.0,0.0
6.6243521891749335,0.1754901428982843,0.0927038907126454,1.0,0.0,0.0,1.0,0.0
9.505540442673835,0.8108695331264137,2.736656923590191,1.0,0.0,0.0,1.0,0.0
6.712483654383227,0.2151001603895947,1.0709360937920125,1.0,0.0,0.0,1.0,0.0
44.90333894937181,0.7484197351959717,2.0072015030232917,1.0,0.0,0.0,1.0,0.0
9.171034771677608,2.000883720686277,1.8177837307969535,1.0,1.0,0.0,0.0,0.0
5.118441120295112,0.8733468116384371,0.0708627314409251,1.0,0.0,0.0,1.0,0.0
45.75355710293625,0.4924838293109563,0.7611833270248258,1.0,1.0,0.0,1.0,0.0
7.794567955985425,3.152352841397636,0.3708104098404482,1.0,0.0,0.0,1.0,0.0
12.631173737483463,7.521220777166503,0.9607414988949264,1.0,0.0,0.0,1.0,0.0
44.7835114827993,0.3398050092660435,1.7724773220734584,1.0,1.0,0.0,0.0,0.0
26.2528055541842,0.5071696568627674,24.15003508050604,1.0,0.0,0.0,1.0,1.0
28.984313384711555,1.0866180459695802,0.239923681252377,1.0,0.0,0.0,1.0,0.0
108.59625950346972,9.237525809937248,6.642553580646072,1.0,1.0,0.0,0.0,1.0
3.799340094106953,0.0931822172735307,0.2824946871032956,1.0,1.0,0.0,1.0,0.0
15.76421053580002,2.6055165769501896,1.0874647075365198,1.0,0.0,0.0,0.0,0.0
1.064538574157315,0.9149917927409164,0.1371903810125563,0.0,0.0,0.0,1.0,0.0
221.12211515175107,40.15736678728724,0.3498588416735908,1.0,0.0,1.0,1.0,0.0
0.7569463157844712,2.626758723527577,0.1162434657832551,0.0,1.0,0.0,1.0,0.0
24.895227981556204,4.610180918303047,0.8218407564875309,1.0,0.0,0.0,0.0,0.0
20.606593881802645,34.22340144758847,0.4287687742758582,1.0,0.0,0.0,1.0,0.0
101.99559160433864,0.264192818031865,0.8729385730577419,1.0,1.0,0.0,1.0,0.0
34.196018616973305,0.0568967402704439,1.7963837348172411,1.0,0.0,0.0,1.0,0.0
121.20034331716012,0.9818994289665032,0.3064392714003887,1.0,0.0,0.0,0.0,0.0
6.819437797920946,0.4962618137976411,1.3442336449454342,1.0,1.0,0.0,0.0,0.0
49.39890200934492,4.936574161414244,0.639594647080842,1.0,0.0,0.0,1.0,0.0
90.73950085756536,9.304488096008296,1.2584680861716937,1.0,1.0,0.0,0.0,0.0
7.004018551701218,0.8109190604046,0.0684197104643527,1.0,0.0,0.0,1.0,0.0
30.471046855540838,1.174755475488892,0.8988898909644518,1.0,0.0,0.0,1.0,0.0
10.783896097073752,2.76353054529735,0.3155052255342676,1.0,0.0,0.0,1.0,0.0
41.211978002079576,0.719576802192877,0.4177819703058755,1.0,0.0,0.0,0.0,0.0
6.523532551538892,0.2052806511435432,0.4142297613141031,1.0,1.0,0.0,1.0,0.0
21.04704091642614,0.2437061170949254,1.7722206180100564,1.0,0.0,0.0,1.0,0.0
141.53843540003504,3.325784982338088,1.7815083314894289,1.0,0.0,0.0,1.0,1.0
2.200349863022647,20.32744037448117,5.5874649023852,1.0,0.0,0.0,0.0,0.0
2.178291384405515,0.0485360728090814,1.8384640062295676,1.0,1.0,0.0,0.0,0.0
5.040480048325873,1.3544728391646972,1.6766137201505935,1.0,0.0,0.0,0.0,0.0
2.9786607892254127,0.0990495331751052,4.229368075717631,1.0,1.0,0.0,0.0,0.0
7.150150809439741,12.941590774456126,0.4992642000230193,1.0,0.0,0.0,0.0,0.0
1.5530851846939406,0.0694751981792858,0.6030890640881486,0.0,0.0,0.0,1.0,0.0
1.1631091165930263,0.1277521777215434,0.2579304300692491,0.0,1.0,0.0,0.0,0.0
11.60839589265218,0.424364075121472,0.8058085589796534,1.0,1.0,0.0,0.0,0.0
7.377402552915116,0.4458638784873329,2.44177051289532,1.0,0.0,0.0,0.0,0.0
2.3976198979470578,1.5595912018625728,5.444442692617664,1.0,0.0,0.0,1.0,1.0
2.2177118768287083,1.149888713039906,1.2305864185009092,1.0,1.0,0.0,1.0,0.0
0.7745950629290541,31.946715564295413,0.1668693505859124,0.0,0.0,0.0,0.0,0.0
38.14024473322503,4.486750281720084,0.9545904103807968,1.0,1.0,0.0,1.0,0.0
50.13248611369743,5.379111734265673,1.2913212662782816,1.0,1.0,0.0,1.0,0.0
61.236530106637225,1.0324028275510715,1.1139158945284806,1.0,0.0,0.0,1.0,0.0
45.33473834004922,0.8489678987282122,2.1927551449563154,1.0,0.0,0.0,1.0,0.0
11.199768434597097,11.265107230527253,0.3323909821292805,1.0,0.0,0.0,0.0,0.0
12.276008035398176,0.2338315961450633,1.3849166081502784,1.0,0.0,0.0,0.0,0.0
42.948498740160936,6.563145577732853,0.6859715577073977,1.0,0.0,0.0,1.0,0.0
38.300149875689485,20.79251391739045,0.6895867366743599,1.0,0.0,0.0,0.0,0.0
15.6171607189347,0.3564727438184036,2.390189223882668,1.0,1.0,0.0,1.0,0.0
3.438721524347583,8.055610572970572,1.7957937089414402,1.0,0.0,0.0,1.0,0.0
0.6738279541515502,0.6163268047342592,0.6729645232689246,0.0,0.0,0.0,1.0,0.0
2.2504100310267208,0.0438933486218804,0.221433082531881,1.0,1.0,0.0,0.0,0.0
1.5049978175438432,61.78828759626228,6.779964429298724,0.0,0.0,1.0,1.0,1.0
63.6110289208951,2.055967787061497,0.9742459953954608,1.0,0.0,1.0,1.0,0.0
14.127114544638214,4.616951962975526,0.5841308234917325,1.0,0.0,1.0,0.0,0.0
24.23773315811053,0.1374545698658763,1.090390710647431,1.0,0.0,0.0,1.0,0.0
13.853990241246002,0.3140211431344977,0.6531399294398778,1.0,0.0,0.0,0.0,0.0
10.114589084975416,0.0471623431319862,1.084671557561509,1.0,1.0,0.0,0.0,0.0
38.54688657466041,8.260744288724315,1.28974707909972,1.0,1.0,0.0,0.0,0.0
36.89655640914859,0.199891267206098,0.3141940106021532,1.0,1.0,1.0,0.0,0.0
0.3561141550426568,2.1124102155615785,0.0768424285648979,0.0,0.0,0.0,0.0,0.0
52.99602255301813,1.688952036166301,0.3000689116691162,1.0,0.0,0.0,1.0,0.0
2.0597808519965555,5.1057854309221264,1.4239263529043376,1.0,0.0,1.0,0.0,0.0
8.182813197857383,0.8075274121225092,0.9141865267848448,1.0,0.0,0.0,1.0,0.0
12.917998959689893,6.57664791906782,2.1601538986175384,1.0,0.0,0.0,1.0,0.0
20.92365380698167,0.0818445975900686,0.3936007803363947,1.0,0.0,0.0,1.0,0.0
17.047510462060078,0.0702509179590509,1.436118011359005,1.0,1.0,0.0,1.0,0.0
3.789066538392893,0.359768256926241,0.9850418271190968,1.0,1.0,0.0,0.0,0.0
2.555209735048904,0.3806910319779626,0.5089802117740099,1.0,0.0,0.0,0.0,0.0
5.607084722614252,8.152725800581447,3.3285559659170003,1.0,1.0,0.0,0.0,0.0
6.736562369510801,0.3069660690755931,1.2092067793440726,1.0,0.0,0.0,1.0,0.0
2.7433221259823792,0.01298744625314,0.4525554364598271,1.0,1.0,0.0,0.0,0.0
20.853884862450894,5.081798299331078,1.418357620184037,1.0,1.0,0.0,1.0,0.0
16.812050965022994,0.5115872676304437,0.4965274228245607,1.0,0.0,0.0,1.0,0.0
12.413201091605757,0.0626211806543661,0.0941176908677372,1.0,1.0,0.0,1.0,0.0
1.5533064338279332,0.1222966630223553,1.8259492196177,0.0,0.0,0.0,0.0,0.0
5.15905832014234,1.8520618618640583,1.0022528812272782,1.0,0.0,0.0,0.0,0.0
5.515834880578316,3.770001964109544,0.3652843493428918,1.0,0.0,0.0,0.0,0.0
79.13803091790587,0.0212815778080195,15.061518414619975,1.0,0.0,0.0,0.0,0.0
1.6235001492566443,0.2086920329877671,1.0852964525385107,0.0,0.0,0.0,0.0,0.0
27.673999982545364,1.4534201615987747,0.6113083486100214,1.0,1.0,0.0,0.0,0.0
7.048542513345577,1.0901163487446557,5.665122719785662,1.0,1.0,0.0,0.0,0.0
186.45174168212284,0.1806981210183766,0.6250215695588807,1.0,0.0,0.0,1.0,1.0
4.520855775128668,0.628809673745193,0.6772395235331127,1.0,0.0,0.0,1.0,0.0
0.5602035791575705,1.2811066827839137,4.207831824985741,0.0,0.0,0.0,0.0,1.0
14.015327174622891,0.0563846539730084,0.8688071833672032,1.0,0.0,1.0,1.0,0.0
32.81634211235863,1.0248393861707392,0.4005660725135384,1.0,0.0,0.0,1.0,0.0
16.128139726627587,3.4270802884107026,1.089726714227488,1.0,0.0,0.0,0.0,0.0
30.69114457121017,0.7763175019204447,1.3161270710891253,1.0,1.0,0.0,0.0,0.0
29.443957397735133,0.928543259879715,2.685356987388023,1.0,1.0,0.0,0.0,0.0
9.424420703379344,0.0491771423644282,1.1044530290692198,1.0,1.0,0.0,0.0,0.0
3.505125258019452,0.3055077681654745,3.4236108947422466,1.0,0.0,0.0,1.0,0.0
7.9191333948977105,25.271716747183564,1.0886178911866102,1.0,1.0,0.0,1.0,0.0
6.196120075217011,0.4196473686620821,1.3070318200861215,1.0,1.0,0.0,0.0,0.0
6.366626840781789,1.643407707368376,2.03112719773652,1.0,0.0,0.0,1.0,0.0
17.63410752527613,107.8727198276562,0.4087779164151232,1.0,1.0,0.0,1.0,0.0
18.69278653469431,2.467844398207742,0.1564512866053239,1.0,0.0,0.0,1.0,0.0
5.9118316941903375,23.462093143765667,1.095081044169549,1.0,1.0,0.0,1.0,0.0
8.673678565418854,0.7087143769654407,1.0272646116197863,1.0,1.0,0.0,1.0,0.0
5.052283661541486,1.7880370254009716,0.4094613200383566,1.0,0.0,0.0,0.0,0.0
1.3933312460309382,3.1313072168085423,0.311571912602254,0.0,0.0,0.0,1.0,0.0
15.997159789338928,13.364830384987613,1.695938575733177,1.0,0.0,0.0,1.0,0.0
19.677566956814253,3.824681440413104,0.9609140383803788,1.0,0.0,0.0,1.0,0.0
1.4114503123952902,8.729365895609792,0.5759047523370993,0.0,0.0,0.0,1.0,0.0
5.899377263747932,1.1919285911134363,0.6002624653272867,1.0,0.0,0.0,1.0,0.0
5.730637463660777,1.4131922317389765,0.3362469415699043,1.0,0.0,0.0,0.0,0.0
5.735266662983572,2.551401690825821,0.8056687309534395,1.0,0.0,0.0,0.0,0.0
2.267734282687522,0.8775011548768306,0.3464545171907173,1.0,0.0,0.0,1.0,0.0
6.851731832466171,11.991398514691438,2.8620323613385765,1.0,0.0,0.0,1.0,0.0
17.43894758654891,1.6319253663913769,2.3774047134555434,1.0,0.0,0.0,1.0,0.0
2.5712839070931435,0.4964435393422463,0.7374591955808826,1.0,0.0,1.0,1.0,0.0
7.065713107472813,0.8331497733866271,3.491862619100264,1.0,0.0,0.0,1.0,0.0
9.448389719357747,0.4972489912447702,0.6626052865911807,1.0,0.0,0.0,1.0,0.0
36.18293772975829,0.1306385241756301,0.7048334627289705,1.0,0.0,0.0,1.0,0.0
3.578530278252131,2.1958366893425505,0.7428936611821366,1.0,0.0,0.0,0.0,0.0
6.493832582827817,0.1390352457981199,2.63019794611992,1.0,0.0,0.0,1.0,0.0
13.06638738528385,3.159217973606041,2.0833707649029822,1.0,0.0,0.0,0.0,0.0
4.09097534055801,2.488126835482177,1.3943324856477617,1.0,1.0,0.0,0.0,0.0
42.52288833759398,0.1508368650440498,5.450420310658152,1.0,0.0,0.0,1.0,1.0
3.876632315701713,1.717101339616661,0.4557582187699754,1.0,0.0,0.0,0.0,0.0
7.36846890125138,3.593445232865537,0.674725753938364,1.0,0.0,0.0,0.0,0.0
18.421368483860924,0.5031187427944465,0.0514958823541771,1.0,1.0,1.0,1.0,0.0
6.12152653285878,0.5162735571964024,1.092948700035213,1.0,0.0,0.0,1.0,0.0
1.4309356536767306,0.2231489880121609,0.596004566640234,0.0,0.0,0.0,1.0,0.0
2.010822165386736,0.8258748050895856,2.0274271730301296,1.0,1.0,0.0,1.0,0.0
5.398179092846522,11.769300438959728,0.2786773406238569,1.0,0.0,0.0,1.0,0.0
8.812404125261134,0.8564996739231167,1.7670132210288867,1.0,1.0,0.0,1.0,0.0
10.022802248042993,0.4921528927642692,0.2938130231721612,1.0,1.0,0.0,1.0,0.0
6.302817979422111,0.3030321113937206,4.3824847934603,1.0,0.0,0.0,1.0,1.0
41.4643518097218,0.7224218454936888,5.787012838648894,1.0,1.0,0.0,0.0,0.0
4.002008692622317,5.03599342741652,0.8456851600163573,1.0,0.0,0.0,1.0,0.0
8.638219021122797,0.1433206608881845,0.681845076037132,1.0,1.0,0.0,0.0,0.0
1.0230373696868489,24.438233902332385,2.262003366591079,0.0,0.0,1.0,0.0,0.0
6.669795215950416,0.286913574069952,0.1080456471641368,1.0,1.0,0.0,0.0,0.0
2.0526759495578983,22.059942439609284,0.0406173715147721,1.0,0.0,0.0,1.0,0.0
21.312406800940305,2.184782802136373,11.04757642602192,1.0,1.0,0.0,0.0,0.0
7.442552494380171,5.853965634104716,9.836148906235682,1.0,0.0,0.0,1.0,1.0
30.16529989406417,0.6549963499167113,0.1046190356265389,1.0,0.0,1.0,0.0,0.0
16.496550547598282,0.1674693763040671,0.8446013953466277,1.0,0.0,0.0,0.0,0.0
31.103859647783544,0.0482981081151976,1.1032951145209813,1.0,0.0,0.0,0.0,0.0
248.98624047340888,5.062719785270804,0.2278753274265171,1.0,1.0,0.0,1.0,0.0
14.37726161330948,1.443024384081173,1.6910410823514108,1.0,1.0,0.0,1.0,0.0
20.4692852968871,5.461838897786541,2.52496723593131,1.0,0.0,0.0,1.0,0.0
13.295587248379045,4.789096813765214,1.0616452378795675,1.0,0.0,0.0,1.0,0.0
29.245154543533065,2.355117595722388,0.3058633697446475,1.0,0.0,0.0,1.0,0.0
4.523586083783787,2.28095176170246,0.2589351839830986,1.0,0.0,0.0,1.0,0.0
25.641353317996444,1.2454609043226346,0.4717198760881984,1.0,1.0,0.0,1.0,0.0
29.530470104717462,0.0117071040767916,0.3936239577558654,1.0,1.0,0.0,1.0,0.0
11.021613674563016,0.9321052395141676,0.4194424005158124,1.0,0.0,0.0,0.0,0.0
4.887792035640079,0.0251762787775332,4.763002167648693,1.0,1.0,0.0,1.0,1.0
43.341986994552734,5.200768355675552,2.6193485597579333,1.0,0.0,0.0,0.0,0.0
19.95663458434697,0.4640579641792247,2.474927871044645,1.0,0.0,1.0,0.0,0.0
0.9754729040239384,11.195823881876786,0.4239967977931161,0.0,0.0,0.0,1.0,0.0
36.2104114449668,1.884132106244288,5.269349148143226,1.0,0.0,0.0,1.0,1.0
8.193687834715774,1.2169671874557864,0.0168753001770627,1.0,0.0,0.0,0.0,0.0
5.896693495776836,0.4943863530892502,1.4908494382932973,1.0,0.0,0.0,1.0,0.0
81.59819256128135,1.5235958607886837,2.107648737195994,1.0,0.0,1.0,0.0,0.0
38.67185298743567,0.1279779710124067,1.4765726481732295,1.0,1.0,0.0,1.0,0.0
6.561063636706523,11.708790120051503,0.6868635021269724,1.0,0.0,0.0,1.0,0.0
9.248856453589436,0.2262172625658894,0.5016336785474629,1.0,0.0,0.0,1.0,0.0
6.313990064790636,0.4559472955893137,0.742417633814375,1.0,1.0,0.0,1.0,0.0
0.9092958073992236,0.1261166606422236,4.240145250189117,0.0,1.0,0.0,0.0,0.0
1.83380146023297,0.0310361214827928,0.3280243730835553,0.0,0.0,0.0,1.0,0.0
0.7176334013236136,0.1453214945540719,1.2676831339868655,0.0,0.0,0.0,0.0,0.0
2.2838152063486787,0.1764014602541474,5.429200772611272,1.0,1.0,0.0,1.0,1.0
55.930856277883805,0.0257552802408824,0.1666885580313422,1.0,0.0,1.0,1.0,0.0
2.5955025216407077,1.946037789440597,1.2845173372550391,1.0,1.0,0.0,0.0,0.0
29.38428399708218,0.0088016950825943,2.572365007274974,1.0,0.0,0.0,1.0,0.0
7.066843448560071,4.835241328248435,0.6253248865460659,1.0,1.0,0.0,0.0,0.0
9.273888534364184,1.554205246494622,1.9517243390964925,1.0,1.0,0.0,1.0,0.0
35.28744356888382,0.050066505325071,0.6076307682937333,1.0,1.0,0.0,1.0,0.0
42.66195601618215,0.2724362244772529,1.270074212049198,1.0,0.0,0.0,1.0,0.0
7.85119610774247,0.7261605684348351,2.825899927805841,1.0,1.0,0.0,1.0,0.0
15.24759092597412,0.1209180342519289,1.3645925839893651,1.0,0.0,1.0,1.0,0.0
1.7202844391462615,0.6563278276494816,0.4222937666502854,0.0,0.0,0.0,0.0,0.0
1.7220873394853091,1.412001402652479,0.6787544039434243,0.0,1.0,1.0,1.0,0.0
1.4486127803216944,0.7080577652988049,1.197183443801524,0.0,1.0,0.0,0.0,0.0
6.943055299238775,30.76726719301411,0.3400226255943854,1.0,1.0,1.0,1.0,0.0
35.65295719646564,0.2600041936139981,0.9882109984587923,1.0,0.0,0.0,1.0,0.0
40.84234048386848,21.01759712576915,0.9051358819804712,1.0,0.0,1.0,0.0,0.0
16.232182026925415,2.633823771949697,0.7756077994083224,1.0,0.0,0.0,1.0,0.0
5.018195367906695,0.4332012475728967,2.5178526680677566,1.0,0.0,0.0,0.0,0.0
3.413687416958299,0.3480639089613258,1.924633381270136,1.0,1.0,0.0,1.0,0.0
14.557936898198353,3.736809651924325,0.193830089332762,1.0,0.0,0.0,1.0,0.0
0.3958177548892359,0.0716772905177133,1.8296845512857376,0.0,0.0,0.0,0.0,0.0
0.311996930540597,3.5091212385680848,2.171020266133253,0.0,0.0,0.0,0.0,0.0
0.2925319750429836,119.01049817049228,2.333671645910175,0.0,0.0,0.0,1.0,1.0
0.860808386104615,0.1955519525428368,1.530914836996,0.0,0.0,0.0,1.0,0.0
50.56931086216871,8.174349066983899,0.7612662823473046,1.0,1.0,0.0,1.0,0.0
16.932266625874362,1.2066064242725936,2.24352182030852,1.0,0.0,0.0,0.0,0.0
9.793262311402822,8.891001875098294,0.7302621048999052,1.0,1.0,1.0,1.0,0.0
4.077727579491072,1.1167680336081334,0.9756101920575118,1.0,0.0,1.0,1.0,0.0
21.75525057126735,0.0548517598809513,3.380434496268709,1.0,1.0,1.0,0.0,0.0
5.451325680054074,0.7348704075991868,2.0770595707153143,1.0,0.0,1.0,0.0,0.0
1.742220367112424,0.0202936306488692,4.302943475093541,0.0,0.0,0.0,1.0,1.0
58.0742886606477,0.3086569028078984,1.169916451215959,1.0,1.0,0.0,1.0,0.0
5.447053508475336,1.3453753292221862,3.4937928006188343,1.0,0.0,0.0,1.0,0.0
20.072896236852497,0.0240990253366783,3.857433687135628,1.0,0.0,0.0,1.0,0.0
56.4543190749134,44.0031614519846,5.277212708952399,1.0,0.0,0.0,1.0,1.0
58.616418037060974,6.699914773410746,0.1991869241204674,1.0,0.0,0.0,0.0,0.0
7.999715119014992,0.9129872513114614,1.9237363906177083,1.0,0.0,0.0,1.0,0.0
18.057408922563205,8.425679306936527,0.7463004535488955,1.0,1.0,0.0,0.0,0.0
55.781487915057696,0.7055606065952635,2.096425526587345,1.0,0.0,0.0,0.0,0.0
27.09292827760333,9.104542627406556,0.2152683493530378,1.0,1.0,0.0,0.0,0.0
116.6713329961104,0.8477499262840997,0.7257301634861509,1.0,0.0,0.0,0.0,0.0
17.153996339043317,0.3461754269384162,3.3431982274494927,1.0,0.0,0.0,0.0,0.0
8.60164590871379,0.0658742909299494,0.3100108076779262,1.0,0.0,0.0,1.0,0.0
6.706711355372737,0.1974691149354293,1.0487611698444428,1.0,0.0,1.0,0.0,0.0
52.92535741368275,86.37294172042041,0.269901159074492,1.0,0.0,0.0,1.0,1.0
12.87982064909945,1.8963661981874225,1.0979212540888497,1.0,0.0,0.0,1.0,0.0
32.72379185607817,0.018503753340635,2.907483985613364,1.0,0.0,1.0,0.0,0.0
2.093702117191252,39.013704463424666,0.8866774928730456,1.0,1.0,0.0,1.0,0.0
11.028674477898702,0.4045359777232621,1.9016889501284189,1.0,0.0,0.0,1.0,0.0
15.245864178043949,0.3062774224722485,0.0865677144212186,1.0,1.0,0.0,1.0,0.0
15.004564317866926,2.051988570750501,0.2340401319017644,1.0,0.0,0.0,0.0,0.0
5.542350323046223,0.1360188646665316,0.2827960270536038,1.0,1.0,0.0,1.0,0.0
0.5066760813079586,1.128870123167395,1.2343643859095832,0.0,0.0,0.0,1.0,0.0
5.349129955944174,11.55282446419891,0.3731283949144682,1.0,0.0,0.0,1.0,0.0
7.558834898961043,6.423242887345579,0.682589316823026,1.0,1.0,0.0,1.0,0.0
0.7733481573973314,0.3112169917355429,0.327129110806924,0.0,0.0,0.0,0.0,0.0
2.9653407811012946,0.3385658175434224,7.503771525851811,1.0,1.0,0.0,1.0,1.0
14.295540836370831,0.1848099503420775,2.677278233088701,1.0,0.0,0.0,1.0,0.0
4.360494331389026,1.110104741070455,0.8877956158378048,1.0,0.0,0.0,1.0,0.0
2.8657202833356985,0.7486420070908292,0.1725166647939575,1.0,0.0,0.0,0.0,0.0
1.7496812764642942,0.2773858147362853,0.8961275872436213,0.0,0.0,0.0,1.0,0.0
2.654007416252714,22.953887245936134,1.0184627453930413,1.0,0.0,0.0,1.0,0.0
5.285520718390172,3.7461780850940336,0.0842964677738081,1.0,0.0,0.0,1.0,0.0
38.04724149475465,2.1147685608593165,0.566757973791578,1.0,0.0,1.0,0.0,0.0
40.2265360370651,2.028202079648724,1.7729521050411838,1.0,0.0,0.0,1.0,0.0
10.131114197475672,18.45966587716697,1.3785872251695488,1.0,0.0,0.0,1.0,0.0
0.3929236307721634,20.712762096469028,0.2646109439958823,0.0,0.0,0.0,1.0,0.0
3.9839048596814073,0.8052450583062571,0.2239227628520393,1.0,1.0,0.0,1.0,0.0
5.240687293643494,0.0780688042604254,0.064662982130886,1.0,0.0,0.0,1.0,0.0
3.0903777756473474,1.090479441293503,1.5045720561712022,1.0,1.0,1.0,1.0,0.0
8.767542689006806,0.2477641058419394,1.1117358869715834,1.0,0.0,0.0,0.0,0.0
253.03155700654509,1.1439080029471067,1.0588182059733933,1.0,0.0,0.0,1.0,1.0
